Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,Income Category,Risk Status,Experience Level,Age Group
28381,1400828,69,9,single,rented,no,Politician,Sangli-Miraj_&_Kupwad,Maharashtra,9,10,0,Low,Safe,Experienced,Senior
28382,8845611,37,14,single,rented,no,Physician,Avadi,Tamil_Nadu,10,13,0,High,Safe,Experienced,Adult
28383,3338595,23,15,single,rented,no,Civil_engineer,Tezpur,Assam,4,10,1,Medium,Risky,Experienced,Young
28384,9777389,29,9,single,owned,no,Comedian,Kharagpur,West_Bengal,9,14,0,High,Safe,Experienced,Young
28385,1151777,41,0,single,rented,no,Surveyor,Narasaraopet,Andhra_Pradesh,0,10,0,Low,Safe,Experienced,Adult
28386,6725891,25,11,single,owned,no,Graphic_Designer,Ambala,Haryana,11,14,0,Medium,Safe,Experienced,Young
28387,407393,73,16,single,rented,no,Chemical_engineer,Tezpur,Assam,10,12,0,Low,Safe,Experienced,Senior
28388,6189149,30,0,single,norent_noown,no,Librarian,Thrissur,Kerala,0,14,0,Medium,Safe,Experienced,Adult
28389,8259435,64,15,single,rented,no,Technical_writer,Chapra,Bihar,4,10,0,High,Safe,Experienced,Senior
28390,9728879,30,5,single,rented,yes,Artist,Gudivada,Andhra_Pradesh,5,12,0,High,Safe,Experienced,Adult
28391,7058931,40,10,single,rented,no,Librarian,Ambarnath,Maharashtra,10,13,0,High,Safe,Experienced,Adult
28392,3268962,23,18,single,rented,no,Software_Developer,Mehsana,Gujarat,11,13,0,Medium,Safe,Experienced,Young
28393,8198785,30,10,single,rented,no,Technician,Surendranagar_Dudhrej,Gujarat,10,11,0,High,Safe,Experienced,Adult
28394,7710784,61,19,single,rented,yes,Graphic_Designer,Raurkela_Industrial_Township,Odisha,3,10,0,High,Safe,Experienced,Senior
28395,156145,69,7,single,rented,yes,Web_designer,Haldia,West_Bengal,7,13,0,Low,Safe,Experienced,Senior
28396,9804751,59,3,single,rented,no,Financial_Analyst,Ballia,Uttar_Pradesh,3,11,0,High,Safe,Experienced,Senior
28397,5131419,26,2,single,rented,no,Civil_engineer,Varanasi,Uttar_Pradesh,2,10,1,Medium,Risky,Experienced,Young
28398,9766082,28,9,single,rented,no,Army_officer,Durgapur,West_Bengal,3,14,1,High,Risky,Experienced,Young
28399,7503751,27,17,single,rented,no,Statistician,Adoni,Andhra_Pradesh,8,14,1,High,Risky,Experienced,Young
28400,1089480,64,18,single,rented,no,Drafter,Bhalswa_Jahangir_Pur,Delhi,3,11,0,Low,Safe,Experienced,Senior
28401,7575197,28,12,single,rented,no,Scientist,Maheshtala,West_Bengal,12,14,0,High,Safe,Experienced,Young
28402,4734936,31,1,single,rented,yes,Librarian,Ongole,Andhra_Pradesh,1,10,0,Medium,Safe,Experienced,Adult
28403,9812254,35,15,single,norent_noown,no,Magistrate,Jorhat,Assam,8,11,0,High,Safe,Experienced,Adult
28404,9434255,52,12,single,rented,no,Biomedical_Engineer,Vijayawada,Andhra_Pradesh,12,12,0,High,Safe,Experienced,Senior
28405,3220675,42,6,single,rented,yes,Psychologist,HubliÃ¢â‚¬â€œDharwad,Karnataka,4,12,0,Medium,Safe,Experienced,Adult
28406,3693963,41,19,single,rented,yes,Army_officer,Pudukkottai,Tamil_Nadu,3,11,0,Medium,Safe,Experienced,Adult
28407,5539704,68,16,single,rented,yes,Scientist,Amroha,Uttar_Pradesh,8,12,0,Medium,Safe,Experienced,Senior
28408,3140751,21,2,single,rented,no,Technology_specialist,Parbhani,Maharashtra,2,10,0,Medium,Safe,Experienced,Young
28409,7936020,24,18,single,rented,no,Web_designer,Sambhal,Uttar_Pradesh,5,12,0,High,Safe,Experienced,Young
28410,3391057,58,17,single,rented,no,Police_officer,Jabalpur,Madhya_Pradesh,8,10,0,Medium,Safe,Experienced,Senior
28411,3055894,68,3,single,rented,no,Firefighter,Bahraich,Uttar_Pradesh,3,12,0,Medium,Safe,Experienced,Senior
28412,9578850,57,13,single,rented,no,Microbiologist,Amravati,Maharashtra,11,11,0,High,Safe,Experienced,Senior
28413,2462318,26,1,single,rented,no,Technology_specialist,Rewa,Madhya_Pradesh,1,11,0,Low,Safe,Experienced,Young
28414,6196897,25,3,single,rented,no,Flight_attendant,Bhilai,Chhattisgarh,3,12,0,Medium,Safe,Experienced,Young
28415,7499562,32,8,single,rented,no,Microbiologist,Patiala,Punjab,4,13,0,High,Safe,Experienced,Adult
28416,5840140,55,0,single,rented,no,Mechanical_engineer,Nangloi_Jat,Delhi,0,10,0,Medium,Safe,Experienced,Senior
28417,1678997,47,20,single,rented,no,Civil_engineer,Uluberia,West_Bengal,12,13,0,Low,Safe,Experienced,Adult
28418,6580482,48,11,single,rented,no,Chartered_Accountant,Anand,Gujarat,7,10,0,Medium,Safe,Experienced,Adult
28419,2509059,43,3,single,rented,yes,Mechanical_engineer,Bikaner,Rajasthan,3,14,0,Low,Safe,Experienced,Adult
28420,132711,75,16,single,norent_noown,no,Physician,Guntur[13],Andhra_Pradesh,3,11,0,Low,Safe,Experienced,Senior
28421,6296816,37,0,single,rented,no,Petroleum_Engineer,Kozhikode,Kerala,0,11,0,Medium,Safe,Experienced,Adult
28422,4392708,28,1,single,rented,yes,Firefighter,Patiala,Punjab,1,10,0,Medium,Safe,Experienced,Young
28423,5223754,56,3,single,rented,no,Mechanical_engineer,Sambalpur,Odisha,3,13,0,Medium,Safe,Experienced,Senior
28424,1684072,73,5,single,rented,no,Financial_Analyst,New_Delhi,Delhi,5,10,0,Low,Safe,Experienced,Senior
28425,7761009,38,3,single,rented,no,Mechanical_engineer,Korba,Chhattisgarh,3,12,0,High,Safe,Experienced,Adult
28426,4733565,41,19,single,rented,no,Consultant,Siwan[32],Bihar,8,13,0,Medium,Safe,Experienced,Adult
28427,7693539,71,6,single,rented,no,Computer_hardware_engineer,Giridih,Jharkhand,5,11,0,High,Safe,Experienced,Senior
28428,3887037,65,11,single,rented,no,Physician,Sultan_Pur_Majra,Delhi,6,11,0,Medium,Safe,Experienced,Senior
28429,5671193,30,20,single,rented,no,Surveyor,Bahraich,Uttar_Pradesh,11,14,0,Medium,Safe,Experienced,Adult
28430,358137,21,14,single,rented,no,Hotel_Manager,Hyderabad,Telangana,3,12,0,Low,Safe,Experienced,Young
28431,4865437,47,6,single,rented,yes,Physician,Ahmedabad,Gujarat,4,11,0,Medium,Safe,Experienced,Adult
28432,44231,54,13,married,rented,no,Chemical_engineer,Tirupati[21][22],Andhra_Pradesh,4,12,0,Low,Safe,Experienced,Senior
28433,949253,59,6,married,rented,no,Economist,Shimoga,Karnataka,6,10,0,Low,Safe,Experienced,Senior
28434,6677142,26,12,single,rented,no,Flight_attendant,Vellore,Tamil_Nadu,10,11,0,Medium,Safe,Experienced,Young
28435,3535310,29,10,single,rented,no,Analyst,Ajmer,Rajasthan,10,14,0,Medium,Safe,Experienced,Young
28436,9297026,56,17,married,rented,no,Surveyor,Darbhanga,Bihar,4,12,0,High,Safe,Experienced,Senior
28437,2921933,58,12,single,rented,no,Psychologist,Dindigul,Tamil_Nadu,3,14,0,Low,Safe,Experienced,Senior
28438,4772948,46,17,single,rented,no,Air_traffic_controller,Muzaffarnagar,Uttar_Pradesh,11,14,0,Medium,Safe,Experienced,Adult
28439,9856572,75,8,single,rented,no,Geologist,New_Delhi,Delhi,8,12,0,High,Safe,Experienced,Senior
28440,8925245,63,0,single,rented,no,Designer,Kottayam,Kerala,0,10,0,High,Safe,Experienced,Senior
28441,279696,49,17,single,rented,yes,Graphic_Designer,Ambattur,Tamil_Nadu,12,13,0,Low,Safe,Experienced,Adult
28442,1169819,72,18,single,rented,yes,Computer_operator,Vadodara,Gujarat,11,10,0,Low,Safe,Experienced,Senior
28443,1534834,24,0,single,rented,yes,Technical_writer,Berhampur,Odisha,0,12,0,Low,Safe,Experienced,Young
28444,5262116,43,1,single,rented,no,Hotel_Manager,Ramgarh,Jharkhand,1,10,0,Medium,Safe,Experienced,Adult
28445,9976619,71,5,single,rented,no,Artist,New_Delhi,Delhi,4,12,0,High,Safe,Experienced,Senior
28446,3806203,45,10,married,rented,yes,Police_officer,Ratlam,Madhya_Pradesh,10,13,0,Medium,Safe,Experienced,Adult
28447,5604484,51,14,single,rented,no,Geologist,Sikar,Rajasthan,4,13,0,Medium,Safe,Experienced,Senior
28448,1586203,65,17,single,rented,no,Police_officer,Loni,Uttar_Pradesh,5,10,0,Low,Safe,Experienced,Senior
28449,8515666,62,13,married,rented,no,Physician,Guntakal,Andhra_Pradesh,7,11,0,High,Safe,Experienced,Senior
28450,450549,22,3,single,rented,yes,Official,Agra,Uttar_Pradesh,3,13,0,Low,Safe,Experienced,Young
28451,1434051,67,18,single,rented,no,Psychologist,Kishanganj[35],Bihar,10,13,0,Low,Safe,Experienced,Senior
28452,3779002,57,8,single,rented,no,Graphic_Designer,Amravati,Maharashtra,8,14,0,Medium,Safe,Experienced,Senior
28453,3430788,63,3,single,rented,no,Design_Engineer,Bidar,Karnataka,3,10,0,Medium,Safe,Experienced,Senior
28454,5305500,38,3,single,rented,no,Politician,Aurangabad[39],Bihar,3,11,0,Medium,Safe,Experienced,Adult
28455,8782393,22,17,single,rented,yes,Computer_hardware_engineer,Tadipatri,Andhra_Pradesh,13,11,0,High,Safe,Experienced,Young
28456,3533484,47,6,single,rented,no,Web_designer,Berhampore,West_Bengal,6,12,0,Medium,Safe,Experienced,Adult
28457,3061413,75,6,single,rented,yes,Dentist,New_Delhi,Delhi,6,11,0,Medium,Safe,Experienced,Senior
28458,7181606,57,6,single,rented,no,Psychologist,Panihati,West_Bengal,6,11,0,High,Safe,Experienced,Senior
28459,279241,41,0,single,rented,yes,Physician,Thiruvananthapuram,Kerala,0,14,0,Low,Safe,Experienced,Adult
28460,2487959,48,20,single,rented,no,Chef,Agra,Uttar_Pradesh,5,10,0,Low,Safe,Experienced,Adult
28461,9361261,38,6,single,rented,no,Engineer,Tirupati[21][22],Andhra_Pradesh,6,14,0,High,Safe,Experienced,Adult
28462,630763,36,17,married,rented,no,Hotel_Manager,Hapur,Uttar_Pradesh,13,13,0,Low,Safe,Experienced,Adult
28463,8196418,61,15,single,owned,yes,Lawyer,Rajpur_Sonarpur,West_Bengal,5,12,0,High,Safe,Experienced,Senior
28464,2607355,56,7,single,rented,no,Air_traffic_controller,Jorhat,Assam,7,14,0,Low,Safe,Experienced,Senior
28465,4828749,28,15,single,rented,no,Librarian,Rajahmundry[19][20],Andhra_Pradesh,5,11,1,Medium,Risky,Experienced,Young
28466,660630,70,1,single,rented,yes,Chartered_Accountant,Pune,Maharashtra,1,10,0,Low,Safe,Experienced,Senior
28467,5022180,57,2,single,rented,no,Librarian,Dharmavaram,Andhra_Pradesh,2,11,0,Medium,Safe,Experienced,Senior
28468,8649314,67,9,single,rented,no,Financial_Analyst,Darbhanga,Bihar,9,12,0,High,Safe,Experienced,Senior
28469,733884,57,12,single,rented,no,Analyst,Rampur,Uttar_Pradesh,6,11,0,Low,Safe,Experienced,Senior
28470,7600998,66,8,single,rented,yes,Chemical_engineer,Tinsukia,Assam,8,13,0,High,Safe,Experienced,Senior
28471,9451139,22,17,single,rented,no,Psychologist,Udupi,Karnataka,14,14,1,High,Risky,Experienced,Young
28472,2744667,27,17,single,rented,no,Fashion_Designer,Nagercoil,Tamil_Nadu,12,11,0,Low,Safe,Experienced,Young
28473,5616951,54,13,single,rented,yes,Scientist,Bhagalpur,Bihar,12,13,0,Medium,Safe,Experienced,Senior
28474,3926552,21,4,single,owned,no,Design_Engineer,Nashik,Maharashtra,4,12,0,Medium,Safe,Experienced,Young
28475,380430,23,1,married,rented,no,Politician,Surat,Gujarat,1,11,0,Low,Safe,Experienced,Young
28476,2662346,27,17,single,rented,no,Engineer,Aurangabad,Maharashtra,8,11,0,Low,Safe,Experienced,Young
28477,881669,57,20,single,rented,no,Physician,Chandigarh_city,Chandigarh,12,14,0,Low,Safe,Experienced,Senior
28478,1924316,26,5,single,rented,yes,Dentist,Hazaribagh,Jharkhand,5,14,0,Low,Safe,Experienced,Young
28479,3304937,63,19,single,rented,yes,Fashion_Designer,Ghaziabad,Uttar_Pradesh,14,13,0,Medium,Safe,Experienced,Senior
28480,7138986,38,17,single,owned,yes,Biomedical_Engineer,Burhanpur,Madhya_Pradesh,14,13,0,High,Safe,Experienced,Adult
28481,8803601,78,4,single,rented,no,Statistician,Bijapur,Karnataka,4,11,0,High,Safe,Experienced,Senior
28482,2824175,54,0,single,rented,no,Chef,Serampore,West_Bengal,0,10,0,Low,Safe,Experienced,Senior
28483,8901342,50,12,single,rented,no,Lawyer,Thane,Maharashtra,9,14,0,High,Safe,Experienced,Senior
28484,9518187,69,9,married,rented,no,Surgeon,Pali,Rajasthan,3,11,0,High,Safe,Experienced,Senior
28485,6171221,56,18,single,rented,no,Graphic_Designer,Bareilly,Uttar_Pradesh,9,10,0,Medium,Safe,Experienced,Senior
28486,2317886,39,15,single,rented,yes,Geologist,Raichur,Karnataka,3,13,0,Low,Safe,Experienced,Adult
28487,2989320,76,13,single,rented,no,Mechanical_engineer,Ludhiana,Punjab,9,14,0,Low,Safe,Experienced,Senior
28488,3311941,60,19,single,owned,no,Civil_servant,Pali,Rajasthan,11,14,0,Medium,Safe,Experienced,Senior
28489,7855403,35,0,single,rented,yes,Fashion_Designer,Bhilwara,Rajasthan,0,10,0,High,Safe,Experienced,Adult
28490,8886565,68,14,single,rented,no,Industrial_Engineer,Dhule,Maharashtra,5,14,0,High,Safe,Experienced,Senior
28491,9530702,57,12,single,rented,no,Design_Engineer,Muzaffarnagar,Uttar_Pradesh,8,11,0,High,Safe,Experienced,Senior
28492,5680109,47,20,single,rented,no,Statistician,Indore,Madhya_Pradesh,5,14,0,Medium,Safe,Experienced,Adult
28493,4342058,26,4,single,rented,yes,Technology_specialist,Noida,Uttar_Pradesh,4,10,0,Medium,Safe,Experienced,Young
28494,2559472,39,10,single,rented,yes,Hotel_Manager,Ichalkaranji,Maharashtra,10,10,0,Low,Safe,Experienced,Adult
28495,9470213,41,5,single,norent_noown,yes,Web_designer,Bidar,Karnataka,5,13,0,High,Safe,Experienced,Adult
28496,4400405,73,17,single,rented,yes,Biomedical_Engineer,Dharmavaram,Andhra_Pradesh,8,12,0,Medium,Safe,Experienced,Senior
28497,5037199,77,14,single,rented,no,Web_designer,Ulhasnagar,Maharashtra,7,13,0,Medium,Safe,Experienced,Senior
28498,5139547,37,8,single,rented,no,Fashion_Designer,Rajpur_Sonarpur,West_Bengal,3,12,0,Medium,Safe,Experienced,Adult
28499,2543132,59,8,single,rented,no,Mechanical_engineer,Howrah,West_Bengal,8,10,0,Low,Safe,Experienced,Senior
28500,3932375,51,19,single,rented,yes,Secretary,Orai,Uttar_Pradesh,8,12,0,Medium,Safe,Experienced,Senior
28501,8280263,28,16,single,rented,no,Flight_attendant,Aizawl,Mizoram,14,11,0,High,Safe,Experienced,Young
28502,9237595,53,6,single,rented,no,Librarian,Ambarnath,Maharashtra,5,11,0,High,Safe,Experienced,Senior
28503,7902199,45,1,single,rented,yes,Police_officer,Bokaro,Jharkhand,1,10,0,High,Safe,Experienced,Adult
28504,9089173,63,6,single,rented,yes,Chartered_Accountant,Munger,Bihar,6,12,0,High,Safe,Experienced,Senior
28505,7210569,54,17,single,rented,no,Engineer,Aizawl,Mizoram,10,11,0,High,Safe,Experienced,Senior
28506,1222892,74,7,single,rented,yes,Politician,Jalgaon,Maharashtra,5,12,0,Low,Safe,Experienced,Senior
28507,672968,68,18,married,rented,no,Technology_specialist,Jehanabad[38],Bihar,5,12,0,Low,Safe,Experienced,Senior
28508,1043629,48,2,single,rented,no,Microbiologist,Tiruppur,Tamil_Nadu,2,11,0,Low,Safe,Experienced,Adult
28509,2568258,67,5,single,rented,yes,Official,Pali,Rajasthan,5,11,0,Low,Safe,Experienced,Senior
28510,4323553,54,13,single,rented,no,Computer_operator,Gorakhpur,Uttar_Pradesh,3,12,0,Medium,Safe,Experienced,Senior
28511,6501844,79,14,single,rented,yes,Engineer,Bhopal,Madhya_Pradesh,13,14,0,Medium,Safe,Experienced,Senior
28512,7957694,22,0,single,rented,yes,Computer_hardware_engineer,Ratlam,Madhya_Pradesh,0,14,1,High,Risky,Experienced,Young
28513,3048347,36,17,single,rented,no,Air_traffic_controller,Bhatpara,West_Bengal,14,13,0,Medium,Safe,Experienced,Adult
28514,5660425,55,3,single,rented,no,Hotel_Manager,Hosur,Tamil_Nadu,3,13,0,Medium,Safe,Experienced,Senior
28515,9785950,45,6,single,rented,no,Petroleum_Engineer,Bhopal,Madhya_Pradesh,6,12,0,High,Safe,Experienced,Adult
28516,5674867,69,4,single,rented,yes,Firefighter,Jamnagar,Gujarat,3,10,0,Medium,Safe,Experienced,Senior
28517,9464294,42,9,single,rented,no,Computer_hardware_engineer,Rewa,Madhya_Pradesh,5,10,0,High,Safe,Experienced,Adult
28518,260970,59,2,single,owned,no,Fashion_Designer,Hyderabad,Telangana,2,13,0,Low,Safe,Experienced,Senior
28519,7829891,67,20,single,rented,no,Army_officer,Nagpur,Maharashtra,9,11,0,High,Safe,Experienced,Senior
28520,553772,38,19,single,rented,yes,Computer_operator,Ludhiana,Punjab,9,14,0,Low,Safe,Experienced,Adult
28521,1337006,40,20,married,rented,no,Financial_Analyst,Bharatpur,Rajasthan,10,10,0,Low,Safe,Experienced,Adult
28522,7492021,55,19,single,rented,no,Analyst,Rajahmundry[19][20],Andhra_Pradesh,4,13,0,High,Safe,Experienced,Senior
28523,140516,29,19,single,rented,no,Politician,Vellore,Tamil_Nadu,14,10,1,Low,Risky,Experienced,Young
28524,4888756,59,6,single,rented,no,Physician,Bhilwara,Rajasthan,6,14,0,Medium,Safe,Experienced,Senior
28525,4499377,48,11,single,rented,no,Software_Developer,Gaya,Bihar,11,12,0,Medium,Safe,Experienced,Adult
28526,6170073,78,18,single,rented,yes,Army_officer,Sasaram[30],Bihar,8,13,0,Medium,Safe,Experienced,Senior
28527,4353927,73,17,married,rented,no,Official,Hospet,Karnataka,4,12,0,Medium,Safe,Experienced,Senior
28528,975686,37,12,single,rented,no,Hotel_Manager,Ballia,Uttar_Pradesh,12,13,0,Low,Safe,Experienced,Adult
28529,7757255,75,0,single,rented,no,Comedian,Kalyan-Dombivli,Maharashtra,0,14,0,High,Safe,Experienced,Senior
28530,2808193,58,17,single,rented,no,Comedian,Maheshtala,West_Bengal,10,11,0,Low,Safe,Experienced,Senior
28531,603307,46,12,married,rented,yes,Scientist,Bongaigaon,Assam,12,10,0,Low,Safe,Experienced,Adult
28532,4935105,74,17,single,rented,no,Official,Gorakhpur,Uttar_Pradesh,5,10,0,Medium,Safe,Experienced,Senior
28533,3468402,50,10,single,rented,no,Secretary,Hyderabad,Telangana,7,14,0,Medium,Safe,Experienced,Senior
28534,6406820,54,5,single,rented,yes,Aviator,Kottayam,Kerala,3,14,0,Medium,Safe,Experienced,Senior
28535,4746091,23,5,single,rented,yes,Scientist,Kishanganj[35],Bihar,5,14,0,Medium,Safe,Experienced,Young
28536,2045156,35,9,single,rented,yes,Firefighter,Jorhat,Assam,9,13,0,Low,Safe,Experienced,Adult
28537,5046744,63,17,single,rented,no,Aviator,Rohtak,Haryana,8,10,0,Medium,Safe,Experienced,Senior
28538,4957836,78,6,single,rented,no,Flight_attendant,Jhansi,Uttar_Pradesh,6,13,0,Medium,Safe,Experienced,Senior
28539,5830632,35,15,single,rented,no,Civil_servant,Kakinada,Andhra_Pradesh,13,11,0,Medium,Safe,Experienced,Adult
28540,8177616,33,9,single,rented,no,Surveyor,Jaipur,Rajasthan,9,13,0,High,Safe,Experienced,Adult
28541,6212340,56,11,single,rented,no,Drafter,Buxar[37],Bihar,11,12,0,Medium,Safe,Experienced,Senior
28542,6754188,26,2,single,rented,yes,Web_designer,Mumbai,Maharashtra,2,14,0,Medium,Safe,Experienced,Young
28543,9249971,69,4,single,rented,no,Physician,Pali,Rajasthan,4,14,0,High,Safe,Experienced,Senior
28544,4461241,71,6,married,rented,no,Air_traffic_controller,Hosur,Tamil_Nadu,6,14,0,Medium,Safe,Experienced,Senior
28545,3167295,32,5,single,rented,yes,Chef,Mirzapur,Uttar_Pradesh,4,12,0,Medium,Safe,Experienced,Adult
28546,8508480,46,0,single,rented,no,Biomedical_Engineer,Kulti,West_Bengal,0,10,0,High,Safe,Experienced,Adult
28547,278747,36,10,single,rented,no,Computer_hardware_engineer,Pondicherry,Puducherry,10,10,0,Low,Safe,Experienced,Adult
28548,4899772,62,18,single,rented,no,Firefighter,Ahmedabad,Gujarat,12,10,0,Medium,Safe,Experienced,Senior
28549,4072488,71,14,single,rented,no,Economist,Tumkur,Karnataka,4,10,0,Medium,Safe,Experienced,Senior
28550,1955543,22,6,married,rented,yes,Police_officer,Kollam,Kerala,6,14,0,Low,Safe,Experienced,Young
28551,504009,64,16,single,rented,no,Drafter,Sagar,Madhya_Pradesh,6,11,0,Low,Safe,Experienced,Senior
28552,1680165,67,2,single,rented,no,Civil_engineer,Jammu[16],Jammu_and_Kashmir,2,11,0,Low,Safe,Experienced,Senior
28553,9776434,48,11,single,norent_noown,no,Computer_operator,Pudukkottai,Tamil_Nadu,3,13,0,High,Safe,Experienced,Adult
28554,6036428,34,7,single,rented,yes,Flight_attendant,Uluberia,West_Bengal,6,10,0,Medium,Safe,Experienced,Adult
28555,9744011,44,0,single,rented,yes,Web_designer,Dhule,Maharashtra,0,10,0,High,Safe,Experienced,Adult
28556,3534563,38,0,single,rented,no,Economist,Tirupati[21][22],Andhra_Pradesh,0,14,0,Medium,Safe,Experienced,Adult
28557,8450190,26,6,single,rented,no,Comedian,Sri_Ganganagar,Rajasthan,6,10,1,High,Risky,Experienced,Young
28558,2375695,31,17,married,rented,yes,Web_designer,Jodhpur,Rajasthan,10,12,0,Low,Safe,Experienced,Adult
28559,9148752,56,11,single,rented,yes,Statistician,Udaipur,Rajasthan,6,10,0,High,Safe,Experienced,Senior
28560,5186921,40,4,single,rented,yes,Surveyor,Khammam,Telangana,4,10,0,Medium,Safe,Experienced,Adult
28561,6263490,64,19,single,owned,yes,Mechanical_engineer,Haldia,West_Bengal,10,10,0,Medium,Safe,Experienced,Senior
28562,5127014,76,0,married,rented,no,Mechanical_engineer,Ulhasnagar,Maharashtra,0,13,0,Medium,Safe,Experienced,Senior
28563,4232176,27,4,single,rented,no,Police_officer,Bidhannagar,West_Bengal,3,10,0,Medium,Safe,Experienced,Young
28564,8534057,58,10,single,rented,no,Civil_servant,Burhanpur,Madhya_Pradesh,9,14,0,High,Safe,Experienced,Senior
28565,5180835,22,1,single,rented,no,Air_traffic_controller,Bardhaman,West_Bengal,1,10,1,Medium,Risky,Experienced,Young
28566,9649857,44,4,single,rented,no,Chemical_engineer,Chinsurah,West_Bengal,4,13,0,High,Safe,Experienced,Adult
28567,2592581,62,20,single,rented,yes,Aviator,Jalna,Maharashtra,14,10,0,Low,Safe,Experienced,Senior
28568,6488496,46,2,single,rented,no,Industrial_Engineer,Ongole,Andhra_Pradesh,2,10,0,Medium,Safe,Experienced,Adult
28569,412310,54,3,married,rented,no,Magistrate,Khandwa,Madhya_Pradesh,3,12,0,Low,Safe,Experienced,Senior
